City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,siracusa,37.0881,15.2792,286.92,68,100,3.65,IT,1704162731
289,tokar,18.4254,37.729,296.63,71,63,5.3,SD,1704162732
290,bassila,9.0081,1.6654,296.32,26,4,0.4,BJ,1704162733
291,mili,6.0815,171.735,301.19,79,21,8.87,MH,1704162733
292,afif,23.9065,42.9172,288.43,61,0,4.05,SA,1704162734
293,minas de marcona,-15.2119,-75.1103,290.01,83,91,4.76,PE,1704162734
294,heyuan,23.7333,114.6833,294.9,59,7,0.83,CN,1704162735
295,saudarkrokur,65.7461,-19.6394,269.59,94,92,0.8,IS,1704162520
296,leava,-14.3,-178.1667,301.32,75,83,5.29,WF,1704162737
297,qamdo,31.1667,97.2333,266.65,37,96,1.56,CN,1704162737
298,antofagasta,-23.65,-70.4,292.75,80,56,2.09,CL,1704162596
299,laascaanood,8.4774,47.3597,289.97,83,8,3.43,SO,1704162739
300,jijiga,9.35,42.8,288.45,46,62,3.12,ET,1704162739
301,harper,4.375,-7.7169,299.64,83,31,2.72,LR,1704162740
302,akdepe,42.0551,59.3788,265.2,88,17,1.75,TM,1704162740
303,gilgit,35.9221,74.3087,274.67,39,1,1.35,PK,1704162741
304,zhangye,38.9342,100.4517,271.74,40,0,3.07,CN,1704162742
305,al mijlad,11.0333,27.7333,291.06,26,1,5.59,SD,1704162742
306,borovichi,58.3878,33.9155,245.94,99,48,1.79,RU,1704162743
307,hirara,24.8,125.2833,295.07,60,20,4.12,JP,1704162744
308,greenville,35.6127,-77.3663,280.24,61,100,4.12,US,1704162698
309,bathsheba,13.2167,-59.5167,299.49,83,20,5.66,BB,1704162745
310,siwa oasis,29.2041,25.5195,285.67,64,0,1.83,EG,1704162746
311,inongo,-1.95,18.2667,296.4,88,100,2.07,CD,1704162746
312,hasaki,35.7333,140.8333,285.53,61,66,4.73,JP,1704162747
313,rio grande,-32.035,-52.0986,295.9,86,98,7.0,BR,1704162748
314,margate,51.3813,1.3862,285.32,96,100,5.81,GB,1704162708
315,jalai nur,49.45,117.7,257.83,92,77,1.56,CN,1704162749
316,luderitz,-26.6481,15.1594,290.48,96,23,1.53,NA,1704162750
317,kaohsiung,22.6163,120.3133,296.12,67,75,1.03,TW,1704162715
318,sargatskoye,55.6101,73.4972,271.35,95,100,4.57,RU,1704162751
319,severnoye,56.3491,78.3619,272.58,97,99,7.6,RU,1704162751
320,wuyang,31.9925,116.2472,277.55,84,100,1.76,CN,1704162752
321,sihanoukville,10.6093,103.5296,301.12,83,40,3.6,KH,1704162707
322,yakeshi,49.2833,120.7333,253.91,98,99,0.99,CN,1704162753
323,montepuez,-13.1256,38.9997,295.75,92,100,1.19,MZ,1704162753
324,ciutadella,40.0011,3.8414,282.6,66,16,5.49,ES,1704162754
325,warmbaths,-24.8833,28.2833,292.43,85,40,4.64,ZA,1704162754
326,khandud,36.9513,72.318,260.82,38,14,0.76,AF,1704162755
327,richards bay,-28.783,32.0377,293.94,90,65,2.61,ZA,1704162756
328,pitimbu,-7.4706,-34.8086,296.48,81,3,3.12,BR,1704162757
329,miri,4.4148,114.0089,301.23,89,40,2.06,MY,1704162757
330,bhatkal,13.9667,74.5667,298.88,55,99,2.1,IN,1704162758
331,pozega,45.3403,17.6853,275.8,81,83,0.76,HR,1704162758
332,trairi,-3.2778,-39.2689,297.51,89,100,1.11,BR,1704162685
333,phuthaditjhaba,-28.5242,28.8158,286.66,94,89,2.36,ZA,1704162760
334,codrington,-38.2667,141.9667,295.82,69,100,5.14,AU,1704162760
335,vilyuysk,63.7553,121.6247,247.04,98,100,2.24,RU,1704162761
336,yuzhno-kurilsk,44.0306,145.8556,271.14,72,100,5.64,RU,1704162761
337,san julian,21.0167,-102.1667,286.89,35,100,1.73,MX,1704162762
338,labytnangi,66.6572,66.4183,243.09,94,47,1.84,RU,1704162762
339,jijel,36.8205,5.7667,285.12,82,75,2.06,DZ,1704162763
340,igarka,67.4667,86.5833,246.92,100,96,1.44,RU,1704162440
341,balaguer,41.7912,0.8109,278.97,75,76,0.97,ES,1704162764
342,saijo,33.9167,133.1833,284.34,55,6,1.11,JP,1704162764
343,archangelos,36.2149,28.1149,286.65,83,6,1.61,GR,1704162765
344,lensk,60.7253,114.9278,260.18,92,100,3.96,RU,1704162765
345,lashio,22.9333,97.75,290.68,59,0,0.06,MM,1704162766
346,chibougamau,49.9168,-74.3659,264.94,67,100,5.14,CA,1704162767
347,oamaru,-45.0784,170.9801,290.03,68,100,4.34,NZ,1704162767
348,arcelia,18.2833,-100.2667,294.61,55,53,1.6,MX,1704162768
349,mount pearl,47.5166,-52.7813,270.0,82,75,2.57,CA,1704162768
350,acarau,-2.8856,-40.12,299.25,78,100,1.39,BR,1704162769
351,springbok,-29.6643,17.8865,292.1,67,0,0.86,ZA,1704162769
352,ola,59.5833,151.2833,248.97,85,16,2.26,RU,1704162770
353,gonzalez,30.5816,-87.2914,284.06,62,0,5.66,US,1704162770
354,mazatlan,23.2167,-106.4167,296.99,73,100,0.45,MX,1704162771
355,northam,51.0333,-4.2167,285.03,97,100,8.17,GB,1704162771
356,lebu,-37.6167,-73.65,286.83,82,4,6.54,CL,1704162439
357,las tablas,7.7667,-80.2833,298.25,99,93,6.86,PA,1704162772
358,lompoc,34.6391,-120.4579,286.49,82,0,4.47,US,1704162685
359,sinabang,2.4803,96.3801,301.46,73,86,0.32,ID,1704162774
360,kawalu,-7.3817,108.2082,301.2,78,100,1.66,ID,1704162775
361,lerwick,60.1545,-1.1494,279.15,88,100,15.29,GB,1704162775
362,tha khanon,9.0302,98.9529,302.6,68,33,1.67,TH,1704162776
363,montenegro,42.5,19.3,282.85,100,100,0.0,ME,1704162776
364,saint-pierre,-21.3393,55.4781,297.97,88,100,3.09,RE,1704162777
365,nyrob,60.733,56.7202,240.49,100,98,1.57,RU,1704162777
366,cambria,35.5641,-121.0808,287.1,87,0,0.89,US,1704162778
367,sodankyla,67.4167,26.6,240.62,100,100,1.29,FI,1704162778
368,vilyuchinsk,52.9306,158.4028,261.3,74,89,4.59,RU,1704162483
369,el calafate,-50.3408,-72.2768,287.67,73,100,4.31,AR,1704162780
370,port blair,11.6667,92.75,300.17,83,20,1.03,IN,1704162780
371,caxito,-8.5785,13.6643,296.74,90,100,0.67,AO,1704162781
372,murun-kuren,49.6342,100.1625,256.5,82,49,1.31,MN,1704162781
373,torrox,36.7579,-3.9523,286.29,41,91,1.79,ES,1704162782
374,menongue,-14.6585,17.691,290.55,82,69,1.08,AO,1704162782
375,vadso,70.0744,29.7487,260.24,78,100,6.69,NO,1704162538
376,port shepstone,-30.7414,30.455,294.28,77,100,3.27,ZA,1704162783
377,tefe,-3.3542,-64.7114,298.94,85,69,0.54,BR,1704162784
378,aur,8.1499,171.1687,300.98,74,15,8.91,MH,1704162784
379,rio branco,-9.9747,-67.81,299.49,94,40,1.54,BR,1704162785
380,labrador city,52.9463,-66.9114,262.1,79,100,5.66,CA,1704162610
381,kingston,17.997,-76.7936,298.68,89,75,3.09,JM,1704162372
382,arraial do cabo,-22.9661,-42.0278,296.4,81,100,3.33,BR,1704162786
383,kununurra,-15.7667,128.7333,308.14,63,40,2.57,AU,1704162787
384,matam,15.6175,-13.3303,297.66,12,100,4.31,SN,1704162787
385,manokwari,-0.8667,134.0833,301.9,73,97,2.67,ID,1704162788
386,dolores,-36.3132,-57.6792,292.87,62,100,3.59,AR,1704162788
387,fale old settlement,-9.3852,-171.2468,302.02,69,100,1.4,TK,1704162789
388,ketchikan,55.3422,-131.6461,279.41,70,100,5.14,US,1704162521
389,newman,37.3138,-121.0208,284.85,87,0,0.45,US,1704162790
390,kotri,25.366,68.3122,290.09,25,0,2.69,PK,1704162791
391,mahina,-17.5065,-149.489,303.02,66,40,2.06,PF,1704162471
392,ha'il,27.5219,41.6907,282.16,100,0,2.06,SA,1704162792
393,abuja,9.0574,7.4898,294.23,23,100,1.62,NG,1704162792
394,san miguel,13.4833,-88.1833,298.17,65,15,0.53,SV,1704162793
395,aliveri,38.4167,24.0333,287.73,73,100,1.44,GR,1704162794
396,trail,49.0998,-117.7022,277.42,88,100,0.24,CA,1704162794
397,kattivakkam,13.2167,80.3167,297.2,66,44,4.09,IN,1704162795
398,sayansk,54.1088,102.1648,264.1,94,100,1.99,RU,1704162796
399,fortaleza,-3.7227,-38.5247,300.22,89,40,1.03,BR,1704162754
400,prince rupert,54.3161,-130.3201,278.98,79,100,8.75,CA,1704162797
401,bamboo flat,11.7,92.7167,300.2,83,20,1.03,IN,1704162432
402,fauske,67.2588,15.3918,264.17,83,27,5.74,NO,1704162798
403,huarmey,-10.0681,-78.1522,295.26,82,94,4.26,PE,1704162798
404,kidodi,-7.6036,37.0044,295.87,97,100,0.82,TZ,1704162799
405,searcy,35.2506,-91.7363,272.24,89,0,0.0,US,1704162799
406,samfya,-11.3649,29.5565,291.62,96,100,0.53,ZM,1704162800
407,colonia,50.9333,6.95,280.96,89,100,5.14,DE,1704162582
408,selfoss,63.9331,-20.9971,277.62,89,98,2.79,IS,1704162801
409,rada tilly,-45.9333,-67.5333,289.42,72,0,1.03,AR,1704162802
410,north platte,41.1239,-100.7654,272.8,89,0,2.06,US,1704162802
411,siocon,7.7061,122.1353,303.35,69,100,4.09,PH,1704162803
412,veseloyarsk,51.2836,81.1056,271.11,85,100,11.22,RU,1704162803
413,oranjemund,-28.55,16.4333,291.89,95,2,1.52,NA,1704162456
414,snezhnogorsk,69.1933,33.2531,246.32,94,70,5.97,RU,1704162804
415,kintinku,-5.8833,35.2333,293.61,93,100,1.25,TZ,1704162805
416,rouissat,31.9243,5.3502,286.19,44,20,2.06,DZ,1704162806
417,ta`u,-14.2336,-169.5144,301.02,71,100,1.52,AS,1704162807
418,bulayevo,54.9056,70.4439,270.24,96,100,3.7,KZ,1704162807
419,araxa,-19.5933,-46.9406,293.13,100,75,2.57,BR,1704162637
420,sao tome,0.3365,6.7273,300.14,79,89,2.1,ST,1704162808
421,hargeysa,9.56,44.065,287.43,82,56,4.59,SO,1704162809
422,okha,53.5739,142.9478,253.34,81,99,1.53,RU,1704162809
423,dunedin,-45.8742,170.5036,285.82,91,100,1.79,NZ,1704162810
424,aizkraukle,56.6048,25.2553,262.62,55,100,4.63,LV,1704162810
425,minas,-34.3759,-55.2377,290.17,82,96,6.21,UY,1704162811
426,karratha,-20.7377,116.8463,308.9,29,0,5.62,AU,1704162506
427,christchurch,-43.5333,172.6333,297.34,49,100,5.66,NZ,1704162812
428,tabas,33.5959,56.9244,283.42,49,43,1.25,IR,1704162813
429,ebon,4.582,168.6964,301.75,79,9,8.63,MH,1704162813
430,hamhung,39.9183,127.5364,274.9,69,3,0.82,KP,1704162814
431,kamennogorsk,60.9545,29.1339,249.42,98,44,2.52,RU,1704162814
432,magadi,12.9667,77.2333,293.24,72,69,4.24,IN,1704162815
433,seven pagodas,12.6264,80.1722,297.18,67,47,3.73,IN,1704162815
434,kelibia,36.8476,11.0939,287.8,78,100,6.0,TN,1704162816
435,muynoq,43.7683,59.0214,274.19,82,6,3.86,UZ,1704162816
436,mugia,43.1041,-9.2179,287.54,87,100,15.89,ES,1704162817
437,clodomira,-27.5744,-64.1311,299.28,72,100,2.01,AR,1704162664
438,mutuali,-14.8706,37.0044,293.89,94,100,1.19,MZ,1704162818
439,kristiansund,63.1115,7.732,273.51,51,6,5.14,NO,1704162818
440,gadzhiyevo,69.2551,33.3362,252.79,95,71,6.39,RU,1704162474
441,arish,31.1316,33.7984,289.44,76,10,3.69,EG,1704162819
442,fort mcmurray,56.7268,-111.381,266.92,79,100,2.06,CA,1704162638
443,fisterra,42.9049,-9.2629,287.45,86,100,15.91,ES,1704162820
444,thunder bay,48.4001,-89.3168,264.14,92,0,1.03,CA,1704162525
445,blythe,33.6103,-114.5964,286.4,62,0,1.54,US,1704162822
446,tyukhtet,56.5389,89.3011,271.49,96,100,5.66,RU,1704162822
447,hami,42.8,93.45,267.26,68,5,1.5,CN,1704162823
448,opuwo,-18.0607,13.84,292.53,34,65,1.95,NA,1704162823
449,bria,6.5423,21.9863,292.18,32,61,1.88,CF,1704162824
450,east london,-33.0153,27.9116,293.26,83,100,5.52,ZA,1704162502
451,okhotsk,59.3833,143.3,248.85,75,100,2.52,RU,1704162740
452,bodaybo,57.8506,114.1933,261.06,97,100,1.22,RU,1704162744
453,mandera,3.9366,41.867,298.36,61,99,3.05,KE,1704162826
454,sao jose da coroa grande,-8.8978,-35.1478,299.53,78,24,3.49,BR,1704162827
455,kongsvinger,60.1905,11.9977,266.52,90,100,4.66,NO,1704162827
456,keflavik,64.0049,-22.5624,277.39,87,75,7.72,IS,1704162531
457,monrovia,6.3005,-10.7969,299.51,81,37,2.29,LR,1704162819
458,london,51.5085,-0.1257,286.01,90,75,6.69,GB,1704162541
459,santa cruz,-17.8,-63.1667,298.85,89,40,4.63,BO,1704162465
460,bayanhongor,46.7167,100.1167,251.86,82,8,1.36,MN,1704162830
461,tha mai,12.6214,102.0048,303.37,78,67,1.1,TH,1704162830
462,kassala,15.451,36.4,293.21,67,0,3.25,SD,1704162831
463,barkot,30.8167,78.2,283.2,20,0,1.55,IN,1704162831
464,dogondoutchi,13.6393,4.0287,293.67,15,99,4.33,NE,1704162832
465,kharkhorin,47.1975,102.8238,261.27,70,0,3.18,MN,1704162832
466,dudinka,69.4058,86.1778,242.41,91,44,5.36,RU,1704162741
467,leninskiy,54.2781,37.4558,258.62,92,100,6.07,RU,1704162833
468,presidente epitacio,-21.7633,-52.1156,296.42,69,100,1.44,BR,1704162834
469,fada,9.5667,8.3,292.95,24,96,2.37,NG,1704162834
470,plastun,44.7561,136.2939,270.84,51,100,4.62,RU,1704162835
471,jastrebarsko,45.6683,15.6486,279.06,100,77,0.95,HR,1704162835
472,kegeyli shahar,42.7767,59.6078,271.2,86,5,3.0,UZ,1704162836
473,cidreira,-30.1811,-50.2056,295.64,85,99,6.79,BR,1704162364
474,wotho,10.1657,166.0102,300.95,76,76,8.85,MH,1704162837
475,boa vista,2.8197,-60.6733,303.14,54,0,6.17,BR,1704162837
476,arraias,-12.9288,-46.9437,294.68,84,100,0.89,BR,1704162838
477,taco pozo,-25.6167,-63.2833,298.69,74,100,1.99,AR,1704162838
478,nhamunda,-2.1861,-56.7131,298.6,84,52,1.24,BR,1704162839
479,terrace,54.5163,-128.6035,275.1,93,100,4.63,CA,1704162839
480,al kharijah,25.4514,30.5464,285.49,70,0,2.94,EG,1704162840
481,kupang,-10.1667,123.5833,307.47,55,20,3.09,ID,1704162840
482,gobabis,-22.45,18.9667,297.6,36,63,1.35,NA,1704162841
483,inarajan village,13.2736,144.7484,303.23,93,32,5.68,GU,1704162842
484,kavieng,-2.5744,150.7967,302.46,72,79,2.5,PG,1704162842
485,vokhtoga,58.8147,41.0461,241.53,100,74,1.26,RU,1704162843
486,tympaki,35.0729,24.7685,286.61,88,97,0.89,GR,1704162843
487,kragujevac,44.0167,20.9167,278.31,89,100,2.39,RS,1704162844
488,barguzin,53.6167,109.6167,264.81,86,90,5.1,RU,1704162845
489,lubao,14.9167,120.55,303.99,59,34,4.92,PH,1704162846
490,shingu,33.7333,135.9833,285.87,54,8,0.95,JP,1704162480
491,kodinsk,58.6881,99.1844,246.58,100,85,1.21,RU,1704162847
492,new norfolk,-42.7826,147.0587,293.66,45,100,2.33,AU,1704162847
493,raduzhny,62.0961,77.475,249.22,96,100,5.08,RU,1704162848
494,dryden,49.7833,-92.7503,269.31,86,100,5.14,CA,1704162849
495,nova vicosa,-17.8919,-39.3719,297.14,91,100,1.97,BR,1704162849
496,hamilton,39.1834,-84.5333,276.17,81,100,2.24,US,1704162502
497,akhalk'alak'i,41.4051,43.4863,268.73,72,31,2.88,GE,1704162850
498,ebaye,8.7748,167.7392,303.16,74,0,6.69,MH,1704162851
499,nikol'sk,53.7189,46.0712,259.84,93,100,0.95,RU,1704162852
500,abu jibeha,11.4562,31.2285,293.23,29,22,2.79,SD,1704162852
501,khamis mushait,18.3064,42.7292,284.49,82,0,0.0,SA,1704162853
502,olinda,-8.0089,-34.8553,298.0,94,0,3.09,BR,1704162853
503,dubna,56.7333,37.1667,257.17,75,70,3.98,RU,1704162854
504,barra do garcas,-15.89,-52.2567,295.51,95,78,0.57,BR,1704162856
505,gremyachevo,54.7503,38.5869,257.06,91,75,3.13,RU,1704162856
506,mae hong son,19.3003,97.9685,291.23,94,75,0.0,TH,1704162857
507,keren,15.7778,38.4581,289.08,81,10,2.24,ER,1704162858
508,novyy urengoy,66.0833,76.6333,243.1,93,7,4.99,RU,1704162859
509,queenstown,-31.8976,26.8753,287.82,95,100,1.76,ZA,1704162859
510,carbonear,47.7332,-53.2148,270.71,80,93,4.66,CA,1704162860
511,rimus,16.8764,120.3966,302.27,65,73,2.02,PH,1704162860
512,cafayate,-26.073,-65.9761,294.1,81,89,1.3,AR,1704162861
513,benghazi,32.1167,20.0667,290.19,67,93,3.52,LY,1704162862
514,el rama,12.1596,-84.2195,295.54,96,24,1.42,NI,1704162862
515,suwayr,30.1171,40.3893,283.67,74,19,3.29,SA,1704162863
516,essaouira,31.5125,-9.77,282.87,40,2,1.03,MA,1704162863
517,joal-fadiout,14.1667,-16.8333,296.11,38,100,3.31,SN,1704162864
518,boende,-0.2167,20.8667,297.47,82,100,1.1,CD,1704162864
519,onverwacht,5.5833,-55.1833,299.18,94,0,1.03,SR,1704162865
520,fort bragg,35.139,-79.006,279.16,53,0,3.09,US,1704162512
521,sibut,5.718,19.0739,295.03,30,44,1.89,CF,1704162866
522,rawson,-43.3002,-65.1023,289.39,79,2,5.72,AR,1704162544
523,sao miguel do iguacu,-25.3481,-54.2378,297.64,94,47,1.2,BR,1704162867
524,dolbeau-mistassini,48.8763,-72.212,267.41,76,99,3.42,CA,1704162867
525,tulun,54.5611,100.5792,264.38,96,100,1.43,RU,1704162868
526,myeik,12.4333,98.6,301.57,61,50,0.66,MM,1704162869
527,moose jaw,50.4001,-105.5344,270.29,86,3,5.14,CA,1704162819
528,inverell,-29.7833,151.1167,303.52,47,89,3.13,AU,1704162870
529,mar del plata,-38.0023,-57.5575,294.23,74,0,4.92,AR,1704162662
530,al jumum,21.6169,39.6981,294.21,69,0,1.81,SA,1704162871
531,anna regina,7.2644,-58.5077,298.26,88,78,3.25,GY,1704162872
532,fedorovskiy,45.0972,40.9517,277.64,69,94,3.69,RU,1704162872
533,sezanne,48.7205,3.7234,283.05,94,100,12.15,FR,1704162873
534,shetpe,44.1667,52.1167,273.86,70,0,1.49,KZ,1704162873
535,molochnoye,59.2917,39.6787,242.22,100,80,1.79,RU,1704162874
536,tosontsengel,48.7567,98.2839,250.01,93,36,0.72,MN,1704162874
537,merritt,50.1123,-120.7942,271.11,90,100,0.71,CA,1704162875
538,padang,-0.9492,100.3543,301.18,73,71,1.19,ID,1704162854
539,santa terezinha,-29.9002,-50.0904,295.62,87,100,6.29,BR,1704162876
540,semnan,35.5729,53.3971,277.48,65,1,0.44,IR,1704162876
541,benjamin constant,-4.3831,-70.0311,298.22,98,99,0.8,BR,1704162877
542,abepura,-2.6333,140.5833,304.6,62,40,2.57,ID,1704162878
543,lockwood,45.8191,-108.4149,277.09,58,0,4.12,US,1704162878
544,suntar,62.1444,117.6319,260.75,96,100,2.14,RU,1704162468
545,shihezi,44.3,86.0333,267.15,91,100,0.79,CN,1704162879
546,mao,39.8885,4.2658,282.46,93,0,2.57,ES,1704162880
547,vallenar,-28.5708,-70.7581,293.48,53,0,1.06,CL,1704162686
548,stornoway,58.2093,-6.3865,278.13,86,100,5.66,GB,1704162881
549,novoishimskiy,53.1981,66.7694,270.73,95,100,5.99,KZ,1704162881
550,mulanur,10.7667,77.7167,295.35,75,88,2.84,IN,1704162882
551,honiara,-9.4333,159.95,303.18,74,90,2.02,SB,1704162882
552,kulhudhuffushi,6.6221,73.07,300.52,77,100,3.43,MV,1704162883
553,high rock,26.6208,-78.2833,293.13,56,100,4.86,BS,1704162883
554,homestead meadows south,31.811,-106.1643,286.47,21,100,3.79,US,1704162884
555,sidareja,-7.4846,108.7923,302.15,79,100,1.57,ID,1704162884
556,hassi messaoud,31.6804,6.0729,283.07,71,20,1.54,DZ,1704162783
557,el nido,11.1858,119.3956,302.17,73,100,6.66,PH,1704162885
558,rumbek,6.802,29.6912,297.11,33,26,2.1,SS,1704162886
559,krasnokamensk,50.0979,118.0369,256.11,97,84,1.29,RU,1704162744
560,muden,52.5277,10.3601,279.27,92,100,4.24,DE,1704162887
561,caleta olivia,-46.4393,-67.5281,288.66,76,63,3.82,AR,1704162685
562,papao,-17.75,-149.55,302.97,74,100,3.28,PF,1704162514
563,cantley,53.5,-1.05,284.69,94,86,7.19,GB,1704162888
564,port said,31.2565,32.2841,289.14,88,0,2.57,EG,1704162889
565,phalodi,27.1333,72.3667,286.46,25,0,3.61,IN,1704162889
566,caririacu,-7.0422,-39.2836,296.2,94,75,0.0,BR,1704162890
567,wakkanai,45.4094,141.6739,274.31,67,75,9.77,JP,1704162890
568,balikpapan,-1.2675,116.8289,300.7,89,20,2.06,ID,1704162891
569,souillac,-20.5167,57.5167,297.36,94,75,1.54,MU,1704162891
570,el hadjira,32.6134,5.5126,286.34,37,97,4.89,DZ,1704162892
571,brandon,27.9378,-82.2859,291.5,86,40,2.57,US,1704162892
572,saint-jean-de-monts,46.7833,-2.0667,285.52,88,100,15.78,FR,1704162893
573,dhidhdhoo,6.8833,73.1,300.64,77,100,3.45,MV,1704162893
574,kerikeri,-35.2268,173.9474,295.32,69,2,0.89,NZ,1704162469
575,yemva,62.59,50.8594,236.4,99,55,1.54,RU,1704162894
576,moree,-29.4667,149.85,305.46,31,2,2.36,AU,1704162895
577,drayton valley,53.2168,-114.9854,269.85,81,55,1.04,CA,1704162896
578,mulayjah,27.271,48.4242,286.97,55,0,2.26,SA,1704162896
